epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,287.924,0.61247,0.55223,1.04085,0.3969,0.47215,0.39169,0.16557,2.43295,2.3487,3.10038,0.0004085,0.0004085,0.0004085
172,289.526,0.71654,0.52761,1.06784,0.42162,0.50556,0.42092,0.15539,2.47842,2.3856,3.06678,0.00040355,0.00040355,0.00040355
173,291.14,0.60372,0.47165,1.03872,0.47466,0.49506,0.4387,0.15911,2.49135,2.50849,3.05454,0.0003986,0.0003986,0.0003986
174,295.096,0.6138,0.53776,1.00482,0.42118,0.49746,0.42987,0.14222,2.53657,2.41906,3.10471,0.00039365,0.00039365,0.00039365
175,296.709,0.62564,0.51408,1.01262,0.44971,0.49822,0.43331,0.14692,2.59485,2.38173,3.18024,0.0003887,0.0003887,0.0003887
176,298.341,0.67644,0.51247,1.04247,0.51035,0.45798,0.43998,0.16353,2.58129,2.29268,3.23066,0.00038375,0.00038375,0.00038375
177,299.94,0.64608,0.48992,1.01908,0.46532,0.53153,0.41256,0.16408,2.55128,2.30651,3.21056,0.0003788,0.0003788,0.0003788
178,301.556,0.71512,0.5678,1.08714,0.50798,0.52905,0.41001,0.1636,2.57418,2.33857,3.22619,0.00037385,0.00037385,0.00037385
179,303.131,0.72791,0.63519,1.08686,0.48157,0.53013,0.41755,0.16154,2.53703,2.45068,3.16364,0.0003689,0.0003689,0.0003689
180,304.75,0.59367,0.49832,1.01912,0.45621,0.50068,0.38658,0.15076,2.52209,2.46643,3.17828,0.00036395,0.00036395,0.00036395
181,306.36,0.60192,0.44465,1.00854,0.47851,0.53454,0.42823,0.15672,2.49793,2.41565,3.16041,0.000359,0.000359,0.000359
182,307.965,0.63247,0.54308,1.0374,0.5096,0.49785,0.44742,0.15952,2.47181,2.36544,3.14508,0.00035405,0.00035405,0.00035405
183,309.578,0.5753,0.58353,1.0238,0.51482,0.48869,0.44696,0.16289,2.45555,2.38933,3.13771,0.0003491,0.0003491,0.0003491
184,311.207,0.57911,0.46756,1.00657,0.58345,0.5215,0.49961,0.19688,2.47875,2.44064,3.14638,0.00034415,0.00034415,0.00034415
185,312.835,0.6229,0.49964,1.03049,0.65053,0.52719,0.50723,0.19017,2.48685,2.46265,3.15806,0.0003392,0.0003392,0.0003392
186,314.428,0.63047,0.50621,1.0228,0.65146,0.53314,0.53242,0.22393,2.46755,2.41556,3.13923,0.00033425,0.00033425,0.00033425
187,316.079,0.60393,0.4859,1.01739,0.60957,0.49296,0.51231,0.2329,2.476,2.44711,3.14477,0.0003293,0.0003293,0.0003293
188,317.736,0.6116,0.47509,0.99694,0.57746,0.52741,0.48575,0.21685,2.4879,2.40737,3.21462,0.00032435,0.00032435,0.00032435
189,319.34,0.59887,0.46744,1.03704,0.54412,0.52786,0.49496,0.21148,2.50125,2.37771,3.20485,0.0003194,0.0003194,0.0003194
190,320.957,0.57853,0.46011,1.02082,0.55637,0.52416,0.49924,0.18216,2.52071,2.40174,3.19755,0.00031445,0.00031445,0.00031445
191,322.557,0.57101,0.45341,1.02113,0.51209,0.48334,0.48905,0.17955,2.61953,2.53098,3.28034,0.0003095,0.0003095,0.0003095
192,324.187,0.57751,0.45075,1.01036,0.59495,0.47655,0.48634,0.17856,2.62525,2.39718,3.4323,0.00030455,0.00030455,0.00030455
193,325.791,0.5989,0.44913,1.01736,0.59239,0.46574,0.46316,0.16911,2.66268,2.31438,3.48976,0.0002996,0.0002996,0.0002996
194,327.388,0.61295,0.4328,1.04739,0.54043,0.48324,0.43584,0.16324,2.70573,2.26859,3.49512,0.00029465,0.00029465,0.00029465
195,328.976,0.5344,0.43114,0.9892,0.58767,0.5337,0.49169,0.16887,2.70776,2.28852,3.48244,0.0002897,0.0002897,0.0002897
196,330.578,0.65538,0.46665,1.04245,0.58947,0.52415,0.51445,0.19383,2.679,2.34266,3.38998,0.00028475,0.00028475,0.00028475
197,332.188,0.5427,0.42273,0.9796,0.58302,0.52858,0.50998,0.19346,2.63938,2.37495,3.32614,0.0002798,0.0002798,0.0002798
198,333.775,0.52083,0.46216,1.0039,0.55279,0.53681,0.50068,0.18724,2.62623,2.40283,3.29161,0.00027485,0.00027485,0.00027485
199,335.382,0.57326,0.48591,1.0038,0.57231,0.53681,0.51643,0.19163,2.62556,2.39067,3.28782,0.0002699,0.0002699,0.0002699
200,336.992,0.55581,0.43201,0.99984,0.54024,0.53681,0.52142,0.1912,2.60281,2.39683,3.25416,0.00026495,0.00026495,0.00026495
201,338.612,0.55246,0.44878,0.98083,0.58769,0.536,0.52339,0.195,2.59891,2.41278,3.2431,0.00026,0.00026,0.00026
202,340.197,0.5647,0.4561,1.01057,0.55201,0.53681,0.52152,0.18742,2.60806,2.41542,3.28253,0.00025505,0.00025505,0.00025505
203,341.787,0.56264,0.48676,1.0457,0.5542,0.53681,0.51468,0.18389,2.63341,2.37847,3.3198,0.0002501,0.0002501,0.0002501
204,343.378,0.59641,0.47443,1.04233,0.55719,0.53681,0.50712,0.18113,2.62498,2.26696,3.34703,0.00024515,0.00024515,0.00024515
205,344.972,0.56136,0.44893,0.99918,0.5573,0.51806,0.46028,0.179,2.60905,2.25591,3.31403,0.0002402,0.0002402,0.0002402
206,346.56,0.52774,0.39694,0.99046,0.55328,0.51806,0.46138,0.18275,2.59195,2.23832,3.2704,0.00023525,0.00023525,0.00023525
207,348.141,0.52627,0.43069,0.97287,0.54354,0.54794,0.46796,0.18517,2.5594,2.19357,3.22406,0.0002303,0.0002303,0.0002303
208,349.743,0.50332,0.3957,0.9765,0.52174,0.54931,0.46429,0.18725,2.52475,2.19483,3.16059,0.00022535,0.00022535,0.00022535
209,351.332,0.5396,0.44511,0.98411,0.50427,0.51806,0.45726,0.19001,2.49696,2.14854,3.11431,0.0002204,0.0002204,0.0002204
210,352.912,0.52604,0.44067,0.99306,0.52714,0.56806,0.50867,0.19272,2.50008,2.16555,3.10853,0.00021545,0.00021545,0.00021545
211,354.521,0.49622,0.49329,0.96026,0.49729,0.56806,0.50132,0.19261,2.49619,2.20463,3.10466,0.0002105,0.0002105,0.0002105
212,356.123,0.5218,0.41404,0.97608,0.48986,0.5353,0.44103,0.16816,2.49936,2.27529,3.12549,0.00020555,0.00020555,0.00020555
213,357.697,0.62277,0.47448,1.02652,0.48625,0.53117,0.43896,0.16754,2.50302,2.35114,3.14816,0.0002006,0.0002006,0.0002006
214,359.282,0.48955,0.36719,0.96134,0.49662,0.56806,0.45514,0.17841,2.51472,2.40189,3.17053,0.00019565,0.00019565,0.00019565
215,360.89,0.47923,0.44403,0.96754,0.4944,0.56806,0.44515,0.17246,2.518,2.44507,3.18124,0.0001907,0.0001907,0.0001907
216,362.509,0.49388,0.40177,0.98616,0.50147,0.56806,0.51382,0.19678,2.56024,2.42282,3.27427,0.00018575,0.00018575,0.00018575
217,364.177,0.57054,0.42068,0.98001,0.50542,0.56806,0.51183,0.19779,2.58446,2.40818,3.30762,0.0001808,0.0001808,0.0001808
218,365.868,0.51934,0.39527,0.99959,0.50796,0.56784,0.51606,0.20532,2.61716,2.42994,3.33145,0.00017585,0.00017585,0.00017585
219,367.469,0.51346,0.38756,1.00131,0.50729,0.53548,0.5076,0.20251,2.64452,2.41434,3.34275,0.0001709,0.0001709,0.0001709
220,369.07,0.50791,0.41822,1.01344,0.52937,0.50556,0.49078,0.20211,2.62975,2.38073,3.32497,0.00016595,0.00016595,0.00016595
221,370.677,0.4784,0.39026,0.97108,0.50497,0.50556,0.4553,0.19552,2.63957,2.36023,3.32708,0.000161,0.000161,0.000161
222,372.293,0.45054,0.37616,0.95325,0.48409,0.50556,0.46666,0.18344,2.64686,2.37408,3.31353,0.00015605,0.00015605,0.00015605
223,373.909,0.51062,0.37884,0.99915,0.50448,0.50556,0.45303,0.18081,2.66024,2.42735,3.31793,0.0001511,0.0001511,0.0001511
224,375.585,0.49807,0.3764,0.96997,0.48322,0.50556,0.4609,0.18588,2.64202,2.47944,3.288,0.00014615,0.00014615,0.00014615
225,377.204,0.53404,0.43253,0.99824,0.48956,0.5459,0.47686,0.19025,2.61096,2.53465,3.25187,0.0001412,0.0001412,0.0001412
226,378.8,0.48448,0.37768,0.97288,0.52164,0.47393,0.4583,0.18837,2.58374,2.5384,3.23797,0.00013625,0.00013625,0.00013625
227,380.478,0.53334,0.45861,1.02297,0.46043,0.56438,0.47554,0.18944,2.54805,2.48042,3.19458,0.0001313,0.0001313,0.0001313
228,382.106,0.4627,0.42152,0.95406,0.53331,0.56617,0.49178,0.17335,2.49727,2.47714,3.1038,0.00012635,0.00012635,0.00012635
229,383.714,0.46303,0.36392,0.96874,0.51215,0.59931,0.50931,0.1827,2.47547,2.46217,3.08111,0.0001214,0.0001214,0.0001214
230,385.338,0.54087,0.40835,1.01409,0.53288,0.59931,0.5123,0.1865,2.46613,2.4562,3.07495,0.00011645,0.00011645,0.00011645
231,386.952,0.5023,0.4024,0.99835,0.54438,0.56806,0.48188,0.18016,2.4546,2.44905,3.08286,0.0001115,0.0001115,0.0001115
232,388.578,0.47678,0.34625,0.97546,0.52693,0.59831,0.4984,0.17758,2.48605,2.48619,3.09126,0.00010655,0.00010655,0.00010655
233,390.178,0.43232,0.36713,0.97146,0.52442,0.5963,0.49844,0.17817,2.48852,2.46292,3.09394,0.0001016,0.0001016,0.0001016
234,391.771,0.46878,0.40246,0.9729,0.52525,0.59723,0.50255,0.18257,2.49181,2.45493,3.11163,9.665e-05,9.665e-05,9.665e-05
235,393.574,0.44623,0.36123,0.96902,0.51953,0.59866,0.50628,0.18451,2.5015,2.45774,3.10845,9.17e-05,9.17e-05,9.17e-05
236,395.308,0.57308,0.47381,1.05585,0.51834,0.59931,0.51473,0.18433,2.53289,2.47756,3.14872,8.675e-05,8.675e-05,8.675e-05
237,397.053,0.4515,0.37066,0.94616,0.51176,0.59931,0.51504,0.18277,2.55319,2.48794,3.15998,8.18e-05,8.18e-05,8.18e-05
238,398.777,0.46721,0.37562,0.97256,0.50097,0.59931,0.50572,0.17714,2.55498,2.48867,3.14513,7.685e-05,7.685e-05,7.685e-05
239,400.474,0.43147,0.36395,0.9562,0.50972,0.56329,0.48746,0.17476,2.56514,2.48652,3.14972,7.19e-05,7.19e-05,7.19e-05
240,402.134,0.47421,0.4015,0.94624,0.50548,0.55385,0.48246,0.17253,2.58085,2.45763,3.18468,6.695e-05,6.695e-05,6.695e-05
241,410.986,0.46159,0.48889,0.96744,0.47419,0.54931,0.44855,0.16173,2.60819,2.48701,3.25305,6.2e-05,6.2e-05,6.2e-05
242,412.582,0.44004,0.51646,0.97039,0.44045,0.51806,0.41741,0.15619,2.59709,2.46029,3.25925,5.705e-05,5.705e-05,5.705e-05
243,414.19,0.535,0.56217,1.03302,0.44076,0.51806,0.4172,0.15808,2.59653,2.49455,3.2798,5.21e-05,5.21e-05,5.21e-05
244,415.822,0.50894,0.42234,1.00848,0.48671,0.45556,0.43693,0.16847,2.5845,2.52109,3.33869,4.715e-05,4.715e-05,4.715e-05
245,417.412,0.49335,0.41537,0.98181,0.43856,0.45903,0.41224,0.17196,2.5803,2.46815,3.36021,4.22e-05,4.22e-05,4.22e-05
246,418.998,0.46511,0.39054,0.99597,0.43927,0.45903,0.42369,0.18052,2.5862,2.4038,3.38631,3.725e-05,3.725e-05,3.725e-05
247,420.59,0.38944,0.34773,0.93909,0.43736,0.45903,0.42574,0.1775,2.59267,2.35319,3.4143,3.23e-05,3.23e-05,3.23e-05
248,422.217,0.39909,0.32689,0.96073,0.4513,0.45809,0.41571,0.18172,2.59557,2.30487,3.44416,2.735e-05,2.735e-05,2.735e-05
249,423.807,0.39994,0.45839,0.95481,0.50251,0.50886,0.4778,0.18694,2.58964,2.28184,3.44097,2.24e-05,2.24e-05,2.24e-05
250,425.379,0.4008,0.36652,0.93121,0.48912,0.50903,0.49219,0.18785,2.58484,2.28979,3.43819,1.745e-05,1.745e-05,1.745e-05
